class_name,sample_id,num_gates,gate_max,gate_mean,gate_active_fraction,mean_pair_corr_raw,mean_pair_corr_maxnorm,mean_pair_mask_iou,mean_pair_absdiff_maxnorm,active_fraction_std,max_mean_ratio
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_009_6e50bf75,3,g0:244.000;g1:11.000;g2:11.000,g0:78.404793;g1:5.240972;g2:5.048908,g0:0.660415;g1:0.472836;g2:0.427974,0.3834009114539368,0.3834009113192551,0.6687817219572799,0.23977717198431492,0.10067988932132721,15.529060256639221
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_010_aa0919f0,3,g0:10.000;g1:255.000;g2:10.000,g0:4.492167;g1:42.769371;g2:4.663066,g0:0.352718;g1:0.506517;g2:0.397042,0.4450440919304612,0.4450440896454558,0.75568363796766,0.25889665881792706,0.06463859230279922,9.520876345618898
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_011_5fdc7c63,3,g0:11.000;g1:9.000;g2:255.000,g0:5.016681;g1:3.868623;g2:45.225227,g0:0.420938;g1:0.133271;g2:0.628607,0.3225100503622703,0.3225100500147485,0.3994168129523874,0.28120262424151105,0.2030974179506302,11.69026620500119
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_026_dc3281d6,3,g0:242.000;g1:253.000;g2:9.000,g0:54.179508;g1:55.755402;g2:3.996492,g0:0.473553;g1:0.594647;g2:0.190350,0.5189669573055078,0.5189669553246867,0.5061023086865419,0.2343149883672595,0.16941851377487183,13.951084157832266
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_037_b6e6a937,3,g0:255.000;g1:255.000;g2:255.000,g0:68.015724;g1:68.290878;g2:67.901390,g0:0.610511;g1:0.704978;g2:0.598234,0.9988784188076943,0.9988784188602242,0.8900905105949956,0.006212276416287447,0.047690145671367645,1.005736086106348
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_038_7008fd63,3,g0:12.000;g1:12.000;g2:227.000,g0:5.168228;g1:5.200375;g2:52.780075,g0:0.440171;g1:0.447206;g2:0.582529,0.34184965549984797,0.34184965633854286,0.7373714923871639,0.2568115401081741,0.06551338732242584,10.212412923157036
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_040_86a384c0,3,g0:255.000;g1:255.000;g2:11.000,g0:125.911674;g1:118.246231;g2:4.942781,g0:0.898477;g1:0.907984;g2:0.417789,0.3377780248554067,0.33777802346174246,0.6355152531803053,0.20162187392512956,0.2288721203804016,25.473850263231924
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_044_ca11edd3,3,g0:226.000;g1:224.000;g2:225.000,g0:34.033302;g1:33.634884;g2:33.366272,g0:0.628787;g1:0.582749;g2:0.555206,0.9998566585132164,0.9998566585131586,0.9138943043291176,0.0026839262961099544,0.0303539726883173,1.0199911555902705
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_045_3de35807,3,g0:9.000;g1:9.000;g2:255.000,g0:3.784857;g1:4.092753;g2:95.186646,g0:0.133869;g1:0.195312;g2:0.659419,0.3208197619231103,0.32081976516699273,0.3948690814918163,0.24207435424129167,0.23460909724235535,25.149335533544207
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_047_ebe9d35b,3,g0:226.000;g1:227.000;g2:11.000,g0:30.575634;g1:28.757793;g2:5.103097,g0:0.449857;g1:0.452447;g2:0.368563,0.292374014178649,0.2923740137632608,0.6458480531389901,0.2737086710209648,0.03894732892513275,5.991583979398186
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_079_c4db4324,3,g0:240.000;g1:242.000;g2:239.000,g0:33.756718;g1:33.286968;g2:32.530811,g0:0.585260;g1:0.443638;g2:0.399275,0.9995596106607118,0.9995596106601784,0.7720571008747484,0.004806911883254846,0.07931327819824219,1.0376844696676981
flat_false,view_z000__01_Main_Battle_Tank__01_Main_Battle_Tank_01_Main_Battle_Tank_090_bde1b486,3,g0:11.000;g1:11.000;g2:249.000,g0:4.699418;g1:4.575335;g2:69.396744,g0:0.312341;g1:0.289621;g2:0.670540,0.2794925731544087,0.27949257288468643,0.6083283549956452,0.2543048247074087,0.1744585931301117,15.167576447032273
